"set" "ID" "activity" "feature" "mean"
"3368" "test" 20 "LAYING" "tGravityAcc-std()-X" -0.928674215147059
"3369" "test" 20 "LAYING" "tGravityAcc-std()-Y" -0.976018476911765
"3370" "test" 20 "LAYING" "tGravityAcc-std()-Z" -0.9765185525
"3371" "test" 20 "LAYING" "tBodyAccJerk-std()-X" -0.984270728235294
"3372" "test" 20 "LAYING" "tBodyAccJerk-std()-Y" -0.977002606764706
"3373" "test" 20 "LAYING" "tBodyAccJerk-std()-Z" -0.984989224117647
"3374" "test" 20 "LAYING" "tBodyGyro-std()-X" -0.984477414264706
"3375" "test" 20 "LAYING" "tBodyGyro-std()-Y" -0.972941910294118
"3376" "test" 20 "LAYING" "tBodyGyro-std()-Z" -0.972409893529412
"3377" "test" 20 "LAYING" "tBodyGyroJerk-std()-X" -0.989283577352941
"3378" "test" 20 "LAYING" "tBodyGyroJerk-std()-Y" -0.981540062058823
"3379" "test" 20 "LAYING" "tBodyGyroJerk-std()-Z" -0.986670534411765
"3380" "test" 20 "LAYING" "tBodyAccMag-std()" -0.939489444558824
"3381" "test" 20 "LAYING" "tGravityAccMag-std()" -0.939489444558824
"3382" "test" 20 "LAYING" "tBodyAccJerkMag-std()" -0.980161687058824
"3383" "test" 20 "LAYING" "tBodyGyroMag-std()" -0.962153597941176
"3384" "test" 20 "LAYING" "tBodyGyroJerkMag-std()" -0.981079301617647
"3385" "test" 20 "LAYING" "fBodyAcc-std()-X" -0.960997907205882
"3386" "test" 20 "LAYING" "fBodyAcc-std()-Y" -0.964960988382353
"3387" "test" 20 "LAYING" "fBodyAcc-std()-Z" -0.971901324705882
"3388" "test" 20 "LAYING" "fBodyAccJerk-std()-X" -0.986213883088235
"3389" "test" 20 "LAYING" "fBodyAccJerk-std()-Y" -0.978451446764706
"3390" "test" 20 "LAYING" "fBodyAccJerk-std()-Z" -0.985707806323529
"3391" "test" 20 "LAYING" "fBodyGyro-std()-X" -0.985154588529412
"3392" "test" 20 "LAYING" "fBodyGyro-std()-Y" -0.973092518088235
"3393" "test" 20 "LAYING" "fBodyGyro-std()-Z" -0.974995267058824
"3394" "test" 20 "LAYING" "fBodyAccMag-std()" -0.9418940855
"3395" "test" 20 "LAYING" "fBodyBodyAccJerkMag-std()" -0.979565196911765
"3396" "test" 20 "LAYING" "fBodyBodyGyroMag-std()" -0.964205915441177
"3397" "test" 20 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.981986152941177
"3398" "test" 20 "SITTING" "tBodyAcc-mean()-X" 0.278045439090909
"3399" "test" 20 "SITTING" "tBodyAcc-mean()-Y" -0.0147229305131818
"3400" "test" 20 "SITTING" "tBodyAcc-mean()-Z" -0.108369634515152
"3401" "test" 20 "SITTING" "tGravityAcc-mean()-X" 0.924454522424242
"3402" "test" 20 "SITTING" "tGravityAcc-mean()-Y" 0.0733385412878788
"3403" "test" 20 "SITTING" "tGravityAcc-mean()-Z" 0.151679135228788
"3404" "test" 20 "SITTING" "tBodyAccJerk-mean()-X" 0.0746568393030303
"3405" "test" 20 "SITTING" "tBodyAccJerk-mean()-Y" 0.00597430268636364
"3406" "test" 20 "SITTING" "tBodyAccJerk-mean()-Z" 0.00160134859924242
"3407" "test" 20 "SITTING" "tBodyGyro-mean()-X" -0.036405928969697
"3408" "test" 20 "SITTING" "tBodyGyro-mean()-Y" -0.0650689347121212
"3409" "test" 20 "SITTING" "tBodyGyro-mean()-Z" 0.0642882138333333
"3410" "test" 20 "SITTING" "tBodyGyroJerk-mean()-X" -0.0959970816060606
"3411" "test" 20 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0407299244348485
"3412" "test" 20 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0465835149090909
"3413" "test" 20 "SITTING" "tBodyAccMag-mean()" -0.952738043030303
"3414" "test" 20 "SITTING" "tGravityAccMag-mean()" -0.952738043030303
"3415" "test" 20 "SITTING" "tBodyAccJerkMag-mean()" -0.978774578333333
"3416" "test" 20 "SITTING" "tBodyGyroMag-mean()" -0.939574435606061
"3417" "test" 20 "SITTING" "tBodyGyroJerkMag-mean()" -0.983010276060606
"3418" "test" 20 "SITTING" "fBodyAcc-mean()-X" -0.981203064242424
"3419" "test" 20 "SITTING" "fBodyAcc-mean()-Y" -0.945198619242424
"3420" "test" 20 "SITTING" "fBodyAcc-mean()-Z" -0.947597457121212
"3421" "test" 20 "SITTING" "fBodyAcc-meanFreq()-X" -0.0618890358893939
"3422" "test" 20 "SITTING" "fBodyAcc-meanFreq()-Y" -0.00500928635151515
"3423" "test" 20 "SITTING" "fBodyAcc-meanFreq()-Z" 0.00873886492424242
"3424" "test" 20 "SITTING" "fBodyAccJerk-mean()-X" -0.982243603030303
"3425" "test" 20 "SITTING" "fBodyAccJerk-mean()-Y" -0.971158287575758
"3426" "test" 20 "SITTING" "fBodyAccJerk-mean()-Z" -0.973211461363636
"3427" "test" 20 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.136601130674242
"3428" "test" 20 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.124408290681364
"3429" "test" 20 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.0831229746409091
"3430" "test" 20 "SITTING" "fBodyGyro-mean()-X" -0.969913284393939
"3431" "test" 20 "SITTING" "fBodyGyro-mean()-Y" -0.964643068787879
"3432" "test" 20 "SITTING" "fBodyGyro-mean()-Z" -0.950963363939394
"3433" "test" 20 "SITTING" "fBodyGyro-meanFreq()-X" -0.0327018882469697
"3434" "test" 20 "SITTING" "fBodyGyro-meanFreq()-Y" -0.314720986151515
"3435" "test" 20 "SITTING" "fBodyGyro-meanFreq()-Z" -0.144654837851515
"3436" "test" 20 "SITTING" "fBodyAccMag-mean()" -0.946913451666667
"3437" "test" 20 "SITTING" "fBodyAccMag-meanFreq()" 0.0408663540363636
"3438" "test" 20 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.971730462575758
"3439" "test" 20 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.22971324275
"3440" "test" 20 "SITTING" "fBodyBodyGyroMag-mean()" -0.953399068181818
"3441" "test" 20 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.174980134954545
"3442" "test" 20 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.976108353787879
"3443" "test" 20 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.13363534380303
"3444" "test" 20 "SITTING" "tBodyAcc-std()-X" -0.983081858939394
"3445" "test" 20 "SITTING" "tBodyAcc-std()-Y" -0.93612270469697
"3446" "test" 20 "SITTING" "tBodyAcc-std()-Z" -0.929106396818182
"3447" "test" 20 "SITTING" "tGravityAcc-std()-X" -0.985829034393939
"3448" "test" 20 "SITTING" "tGravityAcc-std()-Y" -0.966983534242424
"3449" "test" 20 "SITTING" "tGravityAcc-std()-Z" -0.935854966151515
"3450" "test" 20 "SITTING" "tBodyAccJerk-std()-X" -0.982078229242424
"3451" "test" 20 "SITTING" "tBodyAccJerk-std()-Y" -0.970896863484848
"3452" "test" 20 "SITTING" "tBodyAccJerk-std()-Z" -0.976522488787879
"3453" "test" 20 "SITTING" "tBodyGyro-std()-X" -0.976309017121212
"3454" "test" 20 "SITTING" "tBodyGyro-std()-Y" -0.960104508636364
"3455" "test" 20 "SITTING" "tBodyGyro-std()-Z" -0.945771803484848
"3456" "test" 20 "SITTING" "tBodyGyroJerk-std()-X" -0.977414910909091
"3457" "test" 20 "SITTING" "tBodyGyroJerk-std()-Y" -0.979684097272727
"3458" "test" 20 "SITTING" "tBodyGyroJerk-std()-Z" -0.979742084090909
"3459" "test" 20 "SITTING" "tBodyAccMag-std()" -0.937764028181818
"3460" "test" 20 "SITTING" "tGravityAccMag-std()" -0.937764028181818
"3461" "test" 20 "SITTING" "tBodyAccJerkMag-std()" -0.972537871515151
"3462" "test" 20 "SITTING" "tBodyGyroMag-std()" -0.941069909848485
"3463" "test" 20 "SITTING" "tBodyGyroJerkMag-std()" -0.97507615
"3464" "test" 20 "SITTING" "fBodyAcc-std()-X" -0.98397837530303
"3465" "test" 20 "SITTING" "fBodyAcc-std()-Y" -0.935031700454545
"3466" "test" 20 "SITTING" "fBodyAcc-std()-Z" -0.924947175454545
"3467" "test" 20 "SITTING" "fBodyAccJerk-std()-X" -0.983565760757576
"3468" "test" 20 "SITTING" "fBodyAccJerk-std()-Y" -0.972776577272727
"3469" "test" 20 "SITTING" "fBodyAccJerk-std()-Z" -0.978458923030303
"3470" "test" 20 "SITTING" "fBodyGyro-std()-X" -0.978433538484848
"3471" "test" 20 "SITTING" "fBodyGyro-std()-Y" -0.958015696363636
"3472" "test" 20 "SITTING" "fBodyGyro-std()-Z" -0.949176822121212
"3473" "test" 20 "SITTING" "fBodyAccMag-std()" -0.942151231515152
"3474" "test" 20 "SITTING" "fBodyBodyAccJerkMag-std()" -0.972597744242424
"3475" "test" 20 "SITTING" "fBodyBodyGyroMag-std()" -0.943725755909091
"3476" "test" 20 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.975226588333333
"3477" "test" 20 "STANDING" "tBodyAcc-mean()-X" 0.278076904657534
"3478" "test" 20 "STANDING" "tBodyAcc-mean()-Y" -0.0180695049161644
"3479" "test" 20 "STANDING" "tBodyAcc-mean()-Z" -0.100402759931507
"3480" "test" 20 "STANDING" "tGravityAcc-mean()-X" 0.911231752465753
"3481" "test" 20 "STANDING" "tGravityAcc-mean()-Y" -0.305938716712329
"3482" "test" 20 "STANDING" "tGravityAcc-mean()-Z" 0.0708655286023288
"3483" "test" 20 "STANDING" "tBodyAccJerk-mean()-X" 0.0763556159315068
"3484" "test" 20 "STANDING" "tBodyAccJerk-mean()-Y" 0.0116930221630137
"3485" "test" 20 "STANDING" "tBodyAccJerk-mean()-Z" -0.00613681937487671
"3486" "test" 20 "STANDING" "tBodyGyro-mean()-X" -0.0241335049573973
"3487" "test" 20 "STANDING" "tBodyGyro-mean()-Y" -0.0698308923617808
"3488" "test" 20 "STANDING" "tBodyGyro-mean()-Z" 0.0773671448739726
"3489" "test" 20 "STANDING" "tBodyGyroJerk-mean()-X" -0.102049132684932
"3490" "test" 20 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0432152397506849
"3491" "test" 20 "STANDING" "tBodyGyroJerk-mean()-Z" -0.051815224739726
"3492" "test" 20 "STANDING" "tBodyAccMag-mean()" -0.92240685739726
"3493" "test" 20 "STANDING" "tGravityAccMag-mean()" -0.92240685739726
"3494" "test" 20 "STANDING" "tBodyAccJerkMag-mean()" -0.956624899041096
"3495" "test" 20 "STANDING" "tBodyGyroMag-mean()" -0.883675028630137
"3496" "test" 20 "STANDING" "tBodyGyroJerkMag-mean()" -0.94793650109589
"3497" "test" 20 "STANDING" "fBodyAcc-mean()-X" -0.96193272890411
"3498" "test" 20 "STANDING" "fBodyAcc-mean()-Y" -0.898194212465753
"3499" "test" 20 "STANDING" "fBodyAcc-mean()-Z" -0.929985824794521
"3500" "test" 20 "STANDING" "fBodyAcc-meanFreq()-X" -0.0732793888890411
"3501" "test" 20 "STANDING" "fBodyAcc-meanFreq()-Y" -0.164770675523288
"3502" "test" 20 "STANDING" "fBodyAcc-meanFreq()-Z" -0.0103801728945205
"3503" "test" 20 "STANDING" "fBodyAccJerk-mean()-X" -0.959710489315069
"3504" "test" 20 "STANDING" "fBodyAccJerk-mean()-Y" -0.935717554109589
"3505" "test" 20 "STANDING" "fBodyAccJerk-mean()-Z" -0.952741107945206
"3506" "test" 20 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.0982414306372603
"3507" "test" 20 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.316121168630137
"3508" "test" 20 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.0782931602976712
"3509" "test" 20 "STANDING" "fBodyGyro-mean()-X" -0.881019424794521
"3510" "test" 20 "STANDING" "fBodyGyro-mean()-Y" -0.91064914109589
"3511" "test" 20 "STANDING" "fBodyGyro-mean()-Z" -0.911409911643836
"3512" "test" 20 "STANDING" "fBodyGyro-meanFreq()-X" -0.358192762694521
"3513" "test" 20 "STANDING" "fBodyGyro-meanFreq()-Y" -0.360072092194521
"3514" "test" 20 "STANDING" "fBodyGyro-meanFreq()-Z" -0.235150618682192
"3515" "test" 20 "STANDING" "fBodyAccMag-mean()" -0.921225595205479
"3516" "test" 20 "STANDING" "fBodyAccMag-meanFreq()" -0.0784367685864384
"3517" "test" 20 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.940007897123288
"3518" "test" 20 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" -0.00613414861917808
"3519" "test" 20 "STANDING" "fBodyBodyGyroMag-mean()" -0.879437674794521
"3520" "test" 20 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.305415318547945
"3521" "test" 20 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.929600007123288
"3522" "test" 20 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" -0.133751440545753
"3523" "test" 20 "STANDING" "tBodyAcc-std()-X" -0.967209961232877
"3524" "test" 20 "STANDING" "tBodyAcc-std()-Y" -0.87541041109589
"3525" "test" 20 "STANDING" "tBodyAcc-std()-Z" -0.913142481643836
"3526" "test" 20 "STANDING" "tGravityAcc-std()-X" -0.981916942054795
"3527" "test" 20 "STANDING" "tGravityAcc-std()-Y" -0.957462721369863
"3528" "test" 20 "STANDING" "tGravityAcc-std()-Z" -0.942437325616438
"3529" "test" 20 "STANDING" "tBodyAccJerk-std()-X" -0.959528332191781
"3530" "test" 20 "STANDING" "tBodyAccJerk-std()-Y" -0.935605650958904
"3531" "test" 20 "STANDING" "tBodyAccJerk-std()-Z" -0.958936310958904
"3532" "test" 20 "STANDING" "tBodyGyro-std()-X" -0.886749172739726
"3533" "test" 20 "STANDING" "tBodyGyro-std()-Y" -0.903913940684931
"3534" "test" 20 "STANDING" "tBodyGyro-std()-Z" -0.907343324657534
"3535" "test" 20 "STANDING" "tBodyGyroJerk-std()-X" -0.921644239863014
"3536" "test" 20 "STANDING" "tBodyGyroJerk-std()-Y" -0.947633070684932
"3537" "test" 20 "STANDING" "tBodyGyroJerk-std()-Z" -0.948669854794521
"3538" "test" 20 "STANDING" "tBodyAccMag-std()" -0.910672094794521
"3539" "test" 20 "STANDING" "tGravityAccMag-std()" -0.910672094794521
"3540" "test" 20 "STANDING" "tBodyAccJerkMag-std()" -0.938454372328767
"3541" "test" 20 "STANDING" "tBodyGyroMag-std()" -0.843683410273973
"3542" "test" 20 "STANDING" "tBodyGyroJerkMag-std()" -0.926328788356164
"3543" "test" 20 "STANDING" "fBodyAcc-std()-X" -0.96980617890411
"3544" "test" 20 "STANDING" "fBodyAcc-std()-Y" -0.872525409452055
"3545" "test" 20 "STANDING" "fBodyAcc-std()-Z" -0.910995860273973
"3546" "test" 20 "STANDING" "fBodyAccJerk-std()-X" -0.963098911506849
"3547" "test" 20 "STANDING" "fBodyAccJerk-std()-Y" -0.94047417890411
"3548" "test" 20 "STANDING" "fBodyAccJerk-std()-Z" -0.963973097671233
"3549" "test" 20 "STANDING" "fBodyGyro-std()-X" -0.890525705068493
"3550" "test" 20 "STANDING" "fBodyGyro-std()-Y" -0.901237499589041
"3551" "test" 20 "STANDING" "fBodyGyro-std()-Z" -0.914872014383562
"3552" "test" 20 "STANDING" "fBodyAccMag-std()" -0.918651880273973
"3553" "test" 20 "STANDING" "fBodyBodyAccJerkMag-std()" -0.936025033013699
"3554" "test" 20 "STANDING" "fBodyBodyGyroMag-std()" -0.849127347123288
"3555" "test" 20 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.927225720410959
"3556" "test" 20 "WALKING" "tBodyAcc-mean()-X" 0.272589336470588
"3557" "test" 20 "WALKING" "tBodyAcc-mean()-Y" -0.021199992245098
"3558" "test" 20 "WALKING" "tBodyAcc-mean()-Z" -0.113539477098039
"3559" "test" 20 "WALKING" "tGravityAcc-mean()-X" 0.899965205686274
"3560" "test" 20 "WALKING" "tGravityAcc-mean()-Y" -0.344443913137255
"3561" "test" 20 "WALKING" "tGravityAcc-mean()-Z" -0.035130214
"3562" "test" 20 "WALKING" "tBodyAccJerk-mean()-X" 0.0841234323137255
"3563" "test" 20 "WALKING" "tBodyAccJerk-mean()-Y" -0.0210619558882353
"3564" "test" 20 "WALKING" "tBodyAccJerk-mean()-Z" 0.00634457223529412
"3565" "test" 20 "WALKING" "tBodyGyro-mean()-X" -0.0234104225980392
"3566" "test" 20 "WALKING" "tBodyGyro-mean()-Y" -0.074105054612549
"3567" "test" 20 "WALKING" "tBodyGyro-mean()-Z" 0.0851359929294118
"3568" "test" 20 "WALKING" "tBodyGyroJerk-mean()-X" -0.0679992365372549
"3569" "test" 20 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0514175758627451
"3570" "test" 20 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0549273707529412
"3571" "test" 20 "WALKING" "tBodyAccMag-mean()" 0.039402280578902
"3572" "test" 20 "WALKING" "tGravityAccMag-mean()" 0.039402280578902
"3573" "test" 20 "WALKING" "tBodyAccJerkMag-mean()" -0.0429359302764706
"3574" "test" 20 "WALKING" "tBodyGyroMag-mean()" 0.0686275147882353
"3575" "test" 20 "WALKING" "tBodyGyroJerkMag-mean()" -0.194893253196078
"3576" "test" 20 "WALKING" "fBodyAcc-mean()-X" -0.147404272166667
"3577" "test" 20 "WALKING" "fBodyAcc-mean()-Y" 0.403465950921569
"3578" "test" 20 "WALKING" "fBodyAcc-mean()-Z" -0.272213861705882
"3579" "test" 20 "WALKING" "fBodyAcc-meanFreq()-X" -0.227319943784314
"3580" "test" 20 "WALKING" "fBodyAcc-meanFreq()-Y" -0.00368602589490196
"3581" "test" 20 "WALKING" "fBodyAcc-meanFreq()-Z" 0.239414630235294
"3582" "test" 20 "WALKING" "fBodyAccJerk-mean()-X" -0.138717234372549
"3583" "test" 20 "WALKING" "fBodyAccJerk-mean()-Y" 0.157933952294118
"3584" "test" 20 "WALKING" "fBodyAccJerk-mean()-Z" -0.34599447627451
"3585" "test" 20 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.257051149084314
"3586" "test" 20 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.475080055294118
"3587" "test" 20 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.152723042398039
"3588" "test" 20 "WALKING" "fBodyGyro-mean()-X" -0.0936248686019608
"3589" "test" 20 "WALKING" "fBodyGyro-mean()-Y" 0.0310145965868627
"3590" "test" 20 "WALKING" "fBodyGyro-mean()-Z" -0.108892495684314
"3591" "test" 20 "WALKING" "fBodyGyro-meanFreq()-X" -0.0966990321215686
"3592" "test" 20 "WALKING" "fBodyGyro-meanFreq()-Y" 0.00139730354666667
"3593" "test" 20 "WALKING" "fBodyGyro-meanFreq()-Z" -0.0890585991356863
"3594" "test" 20 "WALKING" "fBodyAccMag-mean()" -0.00353341793921569
"3595" "test" 20 "WALKING" "fBodyAccMag-meanFreq()" 0.291882701372549
"3596" "test" 20 "WALKING" "fBodyBodyAccJerkMag-mean()" 0.0545269493972549
"3597" "test" 20 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.0864817772705882
"3598" "test" 20 "WALKING" "fBodyBodyGyroMag-mean()" -0.0520065599062745
"3599" "test" 20 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.206699112843137
"3600" "test" 20 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.180365335498431
"3601" "test" 20 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0212252251039216
"3602" "test" 20 "WALKING" "tBodyAcc-std()-X" -0.208342792019608
"3603" "test" 20 "WALKING" "tBodyAcc-std()-Y" 0.489771808627451
"3604" "test" 20 "WALKING" "tBodyAcc-std()-Z" -0.228734217372549
"3605" "test" 20 "WALKING" "tGravityAcc-std()-X" -0.970327266470588
"3606" "test" 20 "WALKING" "tGravityAcc-std()-Y" -0.962003383529412
"3607" "test" 20 "WALKING" "tGravityAcc-std()-Z" -0.953850439607843
"3608" "test" 20 "WALKING" "tBodyAccJerk-std()-X" -0.090645041854902
"3609" "test" 20 "WALKING" "tBodyAccJerk-std()-Y" 0.244310894098039
"3610" "test" 20 "WALKING" "tBodyAccJerk-std()-Z" -0.387664584313725
"3611" "test" 20 "WALKING" "tBodyGyro-std()-X" -0.23294061427451
"3612" "test" 20 "WALKING" "tBodyGyro-std()-Y" 0.0858321519372549
"3613" "test" 20 "WALKING" "tBodyGyro-std()-Z" -0.165748467372549
"3614" "test" 20 "WALKING" "tBodyGyroJerk-std()-X" -0.253227445431373
"3615" "test" 20 "WALKING" "tBodyGyroJerk-std()-Y" -0.127554090666667
"3616" "test" 20 "WALKING" "tBodyGyroJerk-std()-Z" -0.22704432732549
"3617" "test" 20 "WALKING" "tBodyAccMag-std()" -0.156930391921569
"3618" "test" 20 "WALKING" "tGravityAccMag-std()" -0.156930391921569
"3619" "test" 20 "WALKING" "tBodyAccJerkMag-std()" 0.0210765716843137
"3620" "test" 20 "WALKING" "tBodyGyroMag-std()" -0.0367853189588235
"3621" "test" 20 "WALKING" "tBodyGyroJerkMag-std()" -0.149864146847059
"3622" "test" 20 "WALKING" "fBodyAcc-std()-X" -0.234985644352941
"3623" "test" 20 "WALKING" "fBodyAcc-std()-Y" 0.438436341294118
"3624" "test" 20 "WALKING" "fBodyAcc-std()-Z" -0.26649772672549
"3625" "test" 20 "WALKING" "fBodyAccJerk-std()-X" -0.122237205541176
"3626" "test" 20 "WALKING" "fBodyAccJerk-std()-Y" 0.255614062961569
"3627" "test" 20 "WALKING" "fBodyAccJerk-std()-Z" -0.427690451960784
"3628" "test" 20 "WALKING" "fBodyGyro-std()-X" -0.279931528352941
"3629" "test" 20 "WALKING" "fBodyGyro-std()-Y" 0.107704805445098
"3630" "test" 20 "WALKING" "fBodyGyro-std()-Z" -0.264957205764706
"3631" "test" 20 "WALKING" "fBodyAccMag-std()" -0.389934004313725
"3632" "test" 20 "WALKING" "fBodyBodyAccJerkMag-std()" -0.0310650270227451
"3633" "test" 20 "WALKING" "fBodyBodyGyroMag-std()" -0.196210236058824
"3634" "test" 20 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.171975765239216
"3635" "test" 20 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.296144421355556
"3636" "test" 20 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.00964120773155556
"3637" "test" 20 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.104602925937778
"3638" "test" 20 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.91972663
"3639" "test" 20 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.277419718666667
"3640" "test" 20 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.0282591579777778
"3641" "test" 20 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0695031058
"3642" "test" 20 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00436449644888889
"3643" "test" 20 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00253482149777778
"3644" "test" 20 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.111367747557778
"3645" "test" 20 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" 0.0139023395111111
"3646" "test" 20 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.103900480541333
"3647" "test" 20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0452503065777778
"3648" "test" 20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0577371504488889
"3649" "test" 20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.061531283
"3650" "test" 20 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.221851587933333
"3651" "test" 20 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.221851587933333
"3652" "test" 20 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.0612699838466667
"3653" "test" 20 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" 0.0938419436933333
"3654" "test" 20 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.268183423577778
"3655" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.0343309987555556
"3656" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" 0.524187686888889
"3657" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.188098811986667
"3658" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.497514721777778
"3659" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" -0.04949564172
"3660" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.0511864886377778
"3661" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.199360430553978
"3662" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.20582901724
"3663" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.356220245355556
"3664" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.450948560266667
"3665" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.4985269758
"3666" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.480248953555556
"3667" "test" 20 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.0629572600911111
"3668" "test" 20 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.138097945555556
"3669" "test" 20 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" 0.257037841093333
"3670" "test" 20 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.221550022017778
"3671" "test" 20 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.0945291604666667
"3672" "test" 20 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.101961723088889
"3673" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.151887747217778
"3674" "test" 20 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" -0.102474919222222
"3675" "test" 20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" 0.0137917152644444
"3676" "test" 20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" -0.112876280435556
"3677" "test" 20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.100566103524444
"3678" "test" 20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.0374111876106667
"3679" "test" 20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.311668472555556
"3680" "test" 20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" -0.0429685325555556
"3681" "test" 20 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0745098785288889
"3682" "test" 20 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" 0.616937015333333
"3683" "test" 20 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.160938536488889
"3684" "test" 20 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.940458075111111
"3685" "test" 20 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.908577153777778
"3686" "test" 20 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.919693532888889
